UserID,nu,ru
20285,825,2.7006060606060607
20286,28,4.035714285714286
20287,69,3.391304347826087
20288,281,3.4626334519572954
20289,356,3.8735955056179776
20290,21,4.238095238095238
20291,81,3.419753086419753
20292,69,3.347826086956522
20293,65,3.723076923076923
20294,1304,3.815950920245399
20295,24,4.0
20296,222,3.720720720720721
20297,74,3.8378378378378377
20298,92,3.5869565217391304
20299,20,3.45
20300,84,4.130952380952381
20301,120,4.241666666666666
20302,20,3.55
20303,20,4.1
20304,737,3.074626865671642
20305,33,3.878787878787879
20306,54,3.888888888888889
20307,80,3.4
20308,80,4.0875
20309,608,4.1430921052631575
20310,118,4.271186440677966
20311,350,4.537142857142857
20312,49,3.3469387755102042
20313,716,3.541899441340782
20314,31,3.967741935483871
20315,120,4.058333333333334
20316,48,4.395833333333333
20317,71,4.112676056338028
20318,34,3.3823529411764706
20319,34,4.147058823529412
20320,130,3.8
20321,131,3.687022900763359
20322,97,4.134020618556701
20323,32,3.75
20324,23,3.130434782608696
20325,104,3.4423076923076925
20326,127,3.6929133858267718
20327,351,3.6039886039886038
20328,416,3.6586538461538463
20329,30,4.166666666666667
20330,186,3.1666666666666665
20331,80,4.35
20332,48,4.4375
20333,23,3.217391304347826
20334,36,3.9444444444444446
20335,231,3.658008658008658
20336,177,3.231638418079096
20337,53,3.8867924528301887
20338,90,3.977777777777778
20339,64,3.71875
20340,198,4.0
20341,104,3.6153846153846154
20342,365,3.835616438356164
20343,52,4.384615384615385
20344,849,3.016489988221437
20345,83,3.7951807228915664
20346,120,4.433333333333334
20347,46,3.630434782608696
20348,24,4.083333333333333
20349,20,3.9
20350,37,4.27027027027027
20351,251,3.50996015936255
20352,165,3.618181818181818
20353,20,2.55
20354,39,3.1794871794871793
20355,60,3.1666666666666665
20356,79,4.556962025316456
20357,99,3.4444444444444446
20358,123,3.861788617886179
20359,41,3.902439024390244
20360,38,3.6052631578947367
20361,649,3.6764252696456086
20362,24,3.8333333333333335
20363,31,3.4516129032258065
20364,65,4.6923076923076925
20365,22,4.090909090909091
20366,56,4.196428571428571
20367,79,3.7341772151898733
20368,20,3.7
20369,162,4.018518518518518
20370,81,3.45679012345679
20371,72,4.013888888888889
20372,1424,2.5259831460674156
20373,56,4.392857142857143
20374,47,3.7872340425531914
20375,222,4.545045045045045
20376,50,3.56
20377,35,3.5428571428571427
20378,38,4.2368421052631575
20379,152,3.125
20380,63,4.412698412698413
20381,42,4.214285714285714
20382,27,4.444444444444445
20383,302,4.466887417218543
20384,44,3.5681818181818183
20385,25,3.88
20386,25,3.6
20387,26,3.6923076923076925
20388,703,3.789473684210526
20389,21,3.857142857142857
20390,33,2.9696969696969697
20391,36,3.888888888888889
20392,55,3.290909090909091
20393,102,3.7450980392156863
20394,48,3.625
20395,35,2.9714285714285715
20396,28,3.75
20397,65,4.076923076923077
20398,435,3.4942528735632186
20399,22,4.136363636363637
20400,44,3.6136363636363638
20401,68,4.0
20402,368,3.0081521739130435
20403,285,3.670175438596491
20404,42,3.9047619047619047
20405,33,3.484848484848485
20406,487,3.3963039014373715
20407,22,3.3636363636363638
20408,29,2.8620689655172415
20409,26,3.9615384615384617
20410,22,3.3181818181818183
20411,22,3.6363636363636362
20412,46,3.760869565217391
20413,277,4.328519855595668
20414,27,4.481481481481482
20415,26,4.0
20416,69,3.927536231884058
20417,21,1.5714285714285714
20418,59,4.169491525423729
20419,35,3.857142857142857
20420,56,3.9464285714285716
20421,41,4.073170731707317
20422,73,3.452054794520548
20423,89,2.865168539325843
20424,43,3.558139534883721
20425,22,3.1363636363636362
20426,200,3.085
20427,101,3.267326732673267
20428,20,3.35
20429,65,3.8
20430,41,3.682926829268293
20431,43,3.372093023255814
20432,28,3.2142857142857144
20433,101,4.475247524752476
20434,209,4.114832535885167
20435,135,3.251851851851852
20436,548,3.5127737226277373
20437,27,3.8518518518518516
20438,47,4.148936170212766
20439,25,3.44
20440,156,3.3461538461538463
20441,51,3.1372549019607843
20442,125,3.968
20443,37,3.7027027027027026
20444,53,4.150943396226415
20445,56,4.696428571428571
20446,310,3.5838709677419356
20447,276,3.9528985507246377
20448,20,3.95
20449,51,3.549019607843137
20450,21,3.8095238095238093
20451,85,3.929411764705882
20452,536,3.2388059701492535
20453,712,3.922752808988764
20454,21,4.095238095238095
20455,58,4.0344827586206895
20456,287,4.2578397212543555
20457,128,3.21875
20458,146,4.109589041095891
20459,32,4.53125
20460,181,3.9337016574585637
20461,44,3.340909090909091
20462,62,4.048387096774194
20463,26,3.1153846153846154
20464,34,3.676470588235294
20465,112,3.919642857142857
20466,21,2.1904761904761907
20467,33,3.757575757575758
20468,114,3.5701754385964914
20469,80,3.4125
20470,99,3.797979797979798
20471,46,3.9347826086956523
20472,92,4.0978260869565215
20473,32,3.1875
20474,47,4.170212765957447
20475,374,3.56951871657754
20476,79,3.632911392405063
20477,33,4.181818181818182
20478,50,3.16
20479,148,3.141891891891892
20480,26,3.730769230769231
20481,28,3.25
20482,22,3.3636363636363638
20483,84,4.464285714285714
20484,33,3.484848484848485
20485,25,3.96
20486,215,3.813953488372093
20487,38,3.736842105263158
20488,461,3.713665943600868
20489,138,4.2898550724637685
20490,43,3.86046511627907
20491,36,4.361111111111111
20492,20,3.55
20493,20,3.8
20494,152,3.973684210526316
20495,98,4.6020408163265305
20496,24,3.2916666666666665
20497,27,4.407407407407407
20498,50,3.8
20499,37,3.2972972972972974
20500,23,3.8260869565217392
20501,20,1.0
20502,82,4.451219512195122
20503,105,4.2
20504,36,3.1944444444444446
20505,157,3.9235668789808917
20506,1086,3.9806629834254146
20507,41,2.5853658536585367
20508,35,3.5714285714285716
20509,33,3.303030303030303
20510,21,3.3333333333333335
20511,20,1.0
20512,27,3.7037037037037037
20513,274,4.105839416058394
20514,242,3.3636363636363638
20515,74,2.9594594594594597
20516,127,4.15748031496063
20517,21,4.142857142857143
20518,120,4.308333333333334
20519,86,4.127906976744186
20520,199,3.814070351758794
20521,116,3.560344827586207
20522,63,4.587301587301587
20523,40,3.475
20524,116,3.5517241379310347
20525,36,3.9444444444444446
20526,91,3.857142857142857
20527,29,3.2758620689655173
20528,851,3.4994124559341953
20529,268,3.656716417910448
20530,613,3.603588907014682
20531,26,3.5384615384615383
20532,29,3.7241379310344827
20533,24,2.7916666666666665
20534,20,3.25
20535,33,4.212121212121212
20536,305,4.078688524590164
20537,74,4.554054054054054
20538,322,2.8354037267080745
20539,46,4.326086956521739
20540,22,2.9545454545454546
20541,637,3.7456828885400313
20542,22,2.272727272727273
20543,84,3.1904761904761907
20544,39,3.8461538461538463
20545,174,3.5402298850574714
20546,40,3.35
20547,26,3.5
20548,37,3.864864864864865
20549,75,3.3866666666666667
20550,63,3.3968253968253967
20551,42,4.119047619047619
20552,52,3.6538461538461537
20553,198,4.186868686868687
20554,57,3.789473684210526
20555,83,3.8072289156626504
20556,203,3.935960591133005
20557,25,4.08
20558,21,2.619047619047619
20559,51,3.588235294117647
20560,363,3.831955922865014
20561,150,2.8866666666666667
20562,23,3.3043478260869565
20563,104,4.048076923076923
20564,20,3.65
20565,59,4.610169491525424
20566,22,3.8636363636363638
20567,34,3.4411764705882355
20568,73,3.26027397260274
20569,30,3.2
20570,75,3.6266666666666665
20571,35,2.2
20572,23,4.0
20573,36,3.611111111111111
20574,550,3.961818181818182
20575,271,3.3505535055350553
20576,33,4.575757575757576
20577,31,4.096774193548387
20578,20,3.35
20579,230,3.652173913043478
20580,102,3.823529411764706
20581,194,3.5876288659793816
20582,26,3.923076923076923
20583,116,4.077586206896552
20584,218,2.981651376146789
20585,29,4.310344827586207
20586,146,3.1506849315068495
20587,30,3.8666666666666667
20588,265,4.0
20589,49,3.857142857142857
20590,60,2.683333333333333
20591,54,4.185185185185185
20592,121,3.8181818181818183
20593,112,3.0625
20594,206,3.2864077669902914
20595,27,3.925925925925926
20596,356,4.247191011235955
20597,36,4.138888888888889
20598,26,4.384615384615385
20599,67,3.298507462686567
20600,21,3.7142857142857144
20601,137,3.883211678832117
20602,38,3.9473684210526314
20603,80,3.7625
20604,29,3.586206896551724
20605,71,4.183098591549296
20606,50,4.2
20607,48,2.8541666666666665
20608,27,3.5555555555555554
20609,62,3.4838709677419355
20610,37,3.5405405405405403
20611,39,4.205128205128205
20612,251,3.557768924302789
20613,32,3.59375
20614,25,1.76
20615,108,3.4537037037037037
20616,42,3.5476190476190474
20617,74,4.256756756756757
20618,23,4.6521739130434785
20619,509,3.994106090373281
20620,89,3.5842696629213484
20621,150,4.086666666666667
20622,672,3.287202380952381
20623,25,4.32
20624,49,4.6938775510204085
20625,68,4.117647058823529
20626,104,3.6923076923076925
20627,127,3.393700787401575
20628,76,4.105263157894737
20629,40,4.0
20630,52,4.096153846153846
20631,113,3.0442477876106193
20632,20,3.55
20633,57,4.385964912280702
20634,130,3.0538461538461537
20635,157,3.210191082802548
20636,103,3.6116504854368934
20637,42,3.2142857142857144
20638,61,3.2459016393442623
20639,203,4.4088669950738915
20640,67,3.656716417910448
20641,371,3.8544474393530996
20642,43,3.7674418604651163
20643,66,3.606060606060606
20644,39,3.4615384615384617
20645,29,4.344827586206897
20646,238,4.197478991596639
20647,391,3.8286445012787724
20648,45,3.6
20649,117,3.1794871794871793
20650,165,3.9575757575757575
20651,28,4.392857142857143
20652,249,3.9437751004016066
20653,23,4.130434782608695
20654,31,3.6129032258064515
20655,22,3.0
20656,495,3.3373737373737375
20657,156,3.858974358974359
20658,53,3.3773584905660377
20659,130,4.115384615384615
20660,31,3.064516129032258
20661,308,3.801948051948052
20662,82,4.390243902439025
20663,51,3.607843137254902
20664,179,3.625698324022346
20665,29,3.103448275862069
20666,45,3.7777777777777777
20667,149,3.0738255033557045
20668,297,3.6498316498316496
20669,38,4.2894736842105265
20670,22,4.045454545454546
20671,137,4.547445255474453
20672,70,3.3857142857142857
20673,49,2.7551020408163267
20674,26,3.6923076923076925
20675,186,3.5591397849462365
20676,174,3.4080459770114944
20677,20,3.55
20678,109,3.871559633027523
20679,46,3.8260869565217392
20680,52,4.269230769230769
20681,44,3.7045454545454546
20682,64,3.09375
20683,64,3.21875
20684,312,3.7596153846153846
20685,370,3.6810810810810812
20686,77,3.5194805194805197
20687,38,3.5
20688,58,4.120689655172414
20689,159,3.119496855345912
20690,100,3.62
20691,189,3.8994708994708995
20692,36,3.6944444444444446
20693,302,3.5728476821192054
20694,23,4.0
20695,30,3.2333333333333334
20696,208,3.1826923076923075
20697,80,3.2625
20698,34,3.1176470588235294
20699,31,4.129032258064516
20700,32,3.28125
20701,199,3.527638190954774
20702,52,4.076923076923077
20703,83,3.927710843373494
20704,55,4.3090909090909095
20705,23,2.8260869565217392
20706,95,4.08421052631579
20707,125,4.128
20708,50,4.06
20709,40,4.075
20710,31,2.967741935483871
20711,118,3.610169491525424
20712,202,3.8118811881188117
20713,301,3.079734219269103
20714,206,2.970873786407767
20715,183,4.087431693989071
20716,66,4.181818181818182
20717,20,3.15
20718,53,3.150943396226415
20719,33,3.393939393939394
20720,132,4.424242424242424
20721,36,4.027777777777778
20722,35,4.0
20723,338,3.6094674556213016
20724,80,4.175
20725,98,4.1938775510204085
20726,23,3.347826086956522
20727,29,3.9655172413793105
20728,45,3.2444444444444445
20729,23,2.8260869565217392
20730,26,3.5384615384615383
20731,40,4.025
20732,62,3.725806451612903
20733,69,3.130434782608696
20734,34,3.0294117647058822
20735,50,4.06
20736,55,3.5272727272727273
20737,56,3.8392857142857144
20738,36,4.0
20739,59,4.0508474576271185
20740,84,4.511904761904762
20741,27,3.888888888888889
20742,40,4.175
20743,28,4.285714285714286
20744,279,2.4982078853046596
20745,263,4.330798479087452
20746,27,4.148148148148148
20747,24,3.4166666666666665
20748,52,3.75
20749,54,3.685185185185185
20750,607,3.8665568369028005
20751,43,3.86046511627907
20752,135,3.22962962962963
20753,27,4.074074074074074
20754,23,3.391304347826087
20755,55,4.236363636363636
20756,87,3.632183908045977
20757,190,4.105263157894737
20758,171,3.4444444444444446
20759,20,3.7
20760,272,3.7316176470588234
20761,55,3.963636363636364
20762,31,3.7419354838709675
20763,331,3.6676737160120845
20764,30,4.1
20765,43,4.0
20766,23,4.043478260869565
20767,30,3.6333333333333333
20768,45,3.7777777777777777
20769,428,3.2616822429906542
20770,211,3.4691943127962084
20771,20,3.45
20772,31,4.193548387096774
20773,20,4.3
20774,341,3.090909090909091
20775,89,3.6741573033707864
20776,39,4.3076923076923075
20777,72,3.3333333333333335
20778,30,3.533333333333333
20779,116,3.6293103448275863
20780,24,3.0416666666666665
20781,58,3.7413793103448274
20782,384,3.4713541666666665
20783,29,3.3793103448275863
20784,39,4.205128205128205
20785,65,4.0
20786,211,3.772511848341232
20787,132,3.878787878787879
20788,316,3.3037974683544302
20789,211,3.981042654028436
20790,255,3.6862745098039214
20791,21,3.2857142857142856
20792,22,3.090909090909091
20793,111,3.1531531531531534
20794,57,3.017543859649123
20795,376,3.5585106382978724
20796,111,4.018018018018018
20797,42,3.5952380952380953
20798,364,3.947802197802198
20799,26,4.423076923076923
20800,22,3.272727272727273
20801,644,3.5263975155279503
20802,22,3.909090909090909
20803,30,3.933333333333333
20804,22,3.8636363636363638
20805,76,4.052631578947368
20806,74,3.945945945945946
20807,37,3.4054054054054053
20808,108,3.3981481481481484
20809,112,3.982142857142857
20810,77,3.792207792207792
20811,184,4.130434782608695
20812,20,3.55
20813,99,3.515151515151515
20814,25,2.8
20815,53,4.320754716981132
20816,210,3.919047619047619
20817,301,3.9966777408637872
20818,45,3.7555555555555555
20819,142,4.253521126760563
20820,564,3.175531914893617
20821,95,3.3473684210526318
20822,28,3.7857142857142856
20823,122,4.10655737704918
20824,841,3.4673008323424495
20825,97,2.9072164948453607
20826,53,4.169811320754717
20827,22,3.4545454545454546
20828,63,3.857142857142857
20829,97,4.443298969072165
20830,26,4.1923076923076925
20831,265,4.132075471698113
20832,29,4.482758620689655
20833,30,3.2666666666666666
20834,349,3.097421203438395
20835,84,3.7857142857142856
20836,431,3.6890951276102086
20837,99,3.494949494949495
20838,21,4.0
20839,57,3.7719298245614037
20840,261,3.4061302681992336
20841,49,3.7346938775510203
20842,25,4.36
20843,62,3.032258064516129
20844,50,4.14
20845,1433,3.702721563154222
20846,77,4.220779220779221
20847,80,3.2375
20848,176,4.113636363636363
20849,77,3.4675324675324677
20850,103,3.8058252427184467
20851,32,3.28125
20852,233,4.064377682403434
20853,27,4.518518518518518
20854,33,4.181818181818182
20855,62,3.7580645161290325
20856,23,4.173913043478261
20857,46,3.4782608695652173
20858,67,3.8656716417910446
20859,48,4.625
20860,119,3.672268907563025
20861,34,3.088235294117647
20862,29,3.793103448275862
20863,59,4.033898305084746
20864,32,3.8125
20865,41,4.073170731707317
20866,50,4.36
20867,41,3.4634146341463414
20868,87,3.7586206896551726
20869,34,4.117647058823529
20870,27,3.925925925925926
20871,64,4.015625
20872,29,3.7586206896551726
20873,83,4.168674698795181
20874,50,3.36
20875,41,3.5365853658536586
20876,21,4.238095238095238
20877,208,3.3221153846153846
20878,48,3.6666666666666665
20879,61,3.2950819672131146
20880,24,3.4583333333333335
20881,39,4.410256410256411
20882,171,3.8421052631578947
20883,113,3.6814159292035398
20884,21,3.142857142857143
20885,49,3.7346938775510203
20886,224,3.424107142857143
20887,21,3.9047619047619047
20888,184,3.744565217391304
20889,106,3.292452830188679
20890,115,3.226086956521739
20891,21,3.8095238095238093
20892,232,3.8448275862068964
20893,98,3.2857142857142856
20894,23,4.6521739130434785
20895,62,4.096774193548387
20896,234,4.1239316239316235
20897,24,3.75
20898,55,2.7454545454545456
20899,533,4.195121951219512
20900,236,3.7966101694915255
20901,80,3.925
20902,84,3.6666666666666665
20903,415,3.31566265060241
20904,36,3.9166666666666665
20905,362,3.5662983425414363
20906,194,3.3195876288659796
20907,596,3.2667785234899327
20908,40,4.025
20909,20,3.15
20910,158,3.1645569620253164
20911,40,4.1
20912,112,4.017857142857143
20913,54,3.740740740740741
20914,24,3.5
20915,87,3.5977011494252875
20916,543,3.863720073664825
20917,40,3.925
20918,50,3.38
20919,156,3.83974358974359
20920,57,3.9298245614035086
20921,68,2.8088235294117645
20922,188,4.1861702127659575
20923,57,3.6666666666666665
20924,56,3.4642857142857144
20925,38,3.9210526315789473
20926,90,3.011111111111111
20927,316,4.1455696202531644
20928,122,4.213114754098361
20929,81,4.444444444444445
20930,175,3.8114285714285714
20931,69,4.27536231884058
20932,96,3.3854166666666665
20933,78,3.4358974358974357
20934,26,3.730769230769231
20935,78,3.3846153846153846
20936,70,3.914285714285714
20937,135,3.911111111111111
20938,41,3.902439024390244
20939,29,3.3793103448275863
20940,44,3.8181818181818183
20941,107,4.05607476635514
20942,301,3.833887043189369
20943,22,3.772727272727273
20944,59,3.288135593220339
20945,51,3.3529411764705883
20946,120,3.6416666666666666
20947,89,3.191011235955056
20948,609,3.0722495894909687
20949,65,3.9076923076923076
20950,73,4.123287671232877
20951,59,3.9322033898305087
20952,27,4.37037037037037
20953,105,3.3333333333333335
20954,76,3.3552631578947367
20955,147,3.748299319727891
20956,144,3.1041666666666665
20957,21,3.5238095238095237
20958,54,2.962962962962963
20959,22,3.5454545454545454
20960,45,3.4
20961,641,3.5600624024961
20962,48,4.3125
20963,21,3.857142857142857
20964,23,3.9130434782608696
20965,164,3.573170731707317
20966,59,4.016949152542373
20967,71,4.112676056338028
20968,100,4.07
20969,632,4.235759493670886
20970,20,4.05
20971,46,3.6956521739130435
20972,109,3.6422018348623855
20973,143,4.356643356643357
20974,288,4.15625
20975,40,2.8
20976,24,3.375
20977,104,3.451923076923077
20978,464,4.0344827586206895
20979,73,3.3424657534246576
20980,47,4.446808510638298
20981,238,2.810924369747899
20982,59,3.1186440677966103
20983,49,4.244897959183674
20984,154,3.9155844155844157
20985,33,3.757575757575758
20986,65,3.8615384615384616
20987,356,4.01685393258427
20988,582,3.3556701030927836
20989,43,3.697674418604651
20990,78,3.4871794871794872
20991,92,3.8369565217391304
20992,43,3.6744186046511627
20993,29,3.8275862068965516
20994,50,2.92
20995,103,3.6990291262135924
20996,38,3.9210526315789473
20997,45,4.533333333333333
20998,23,3.4782608695652173
20999,171,3.216374269005848
21000,256,3.90625
21001,295,3.8915254237288135
21002,54,3.2037037037037037
21003,93,4.139784946236559
21004,22,3.409090909090909
21005,25,3.4
21006,25,4.12
21007,177,3.519774011299435
21008,31,4.354838709677419
21009,38,3.9473684210526314
21010,20,1.85
21011,112,4.526785714285714
21012,87,3.8505747126436782
21013,108,3.990740740740741
21014,27,3.4814814814814814
21015,44,4.5227272727272725
21016,242,4.231404958677686
21017,145,3.889655172413793
21018,96,3.2083333333333335
21019,117,3.5641025641025643
21020,203,4.108374384236453
21021,81,4.08641975308642
21022,313,3.7124600638977636
21023,587,3.62350936967632
21024,172,4.098837209302325
21025,48,2.6458333333333335
21026,62,3.903225806451613
21027,287,3.8013937282229966
21028,183,3.3114754098360657
21029,32,3.65625
21030,56,3.5714285714285716
21031,20,4.15
21032,124,3.806451612903226
21033,23,4.217391304347826
21034,29,4.241379310344827
21035,34,4.0
21036,109,4.064220183486238
21037,117,4.35042735042735
21038,24,3.4166666666666665
21039,162,3.6790123456790123
21040,23,4.130434782608695
21041,83,4.0120481927710845
21042,101,3.8514851485148514
21043,20,4.1
21044,287,3.7804878048780486
21045,132,2.727272727272727
21046,43,3.6511627906976742
21047,100,3.48
21048,43,3.744186046511628
21049,70,3.6
21050,90,3.4
21051,184,4.0978260869565215
21052,84,4.523809523809524
21053,32,2.84375
21054,20,2.0
21055,968,3.1012396694214877
21056,121,3.677685950413223
21057,1146,3.1771378708551485
21058,244,4.204918032786885
21059,141,3.5602836879432624
21060,27,3.7037037037037037
21061,147,3.183673469387755
21062,31,2.967741935483871
21063,36,3.861111111111111
21064,160,4.075
21065,26,4.0
21066,120,3.2416666666666667
21067,261,3.528735632183908
21068,35,4.171428571428572
21069,52,3.6346153846153846
21070,1776,4.300112612612613
21071,84,3.2142857142857144
21072,53,3.9622641509433962
21073,100,3.8
21074,231,4.432900432900433
21075,189,3.873015873015873
21076,106,3.4716981132075473
21077,30,2.6666666666666665
21078,1765,3.0702549575070823
21079,28,4.107142857142857
21080,119,3.6554621848739495
21081,78,4.17948717948718
21082,726,3.771349862258953
21083,60,3.3
21084,25,3.64
21085,56,3.8392857142857144
21086,459,3.9128540305010895
21087,23,3.782608695652174
21088,104,3.673076923076923
21089,176,3.4375
21090,20,3.85
21091,57,3.5964912280701755
21092,20,3.0
21093,26,2.6538461538461537
21094,215,3.046511627906977
21095,80,3.575
21096,385,3.581818181818182
21097,36,3.638888888888889
21098,22,4.590909090909091
21099,39,3.5384615384615383
21100,48,3.3333333333333335
21101,66,4.393939393939394
21102,30,3.8
21103,26,4.346153846153846
21104,32,4.25
21105,98,4.571428571428571
21106,362,2.712707182320442
21107,183,3.1748633879781423
21108,469,3.961620469083156
21109,44,3.7954545454545454
21110,83,3.566265060240964
21111,139,3.158273381294964
21112,25,3.32
21113,110,4.109090909090909
21114,53,3.6226415094339623
21115,23,3.260869565217391
21116,26,4.0
21117,106,4.179245283018868
21118,56,3.107142857142857
21119,419,4.124105011933175
21120,76,2.973684210526316
21121,196,3.943877551020408
21122,55,3.8
21123,21,3.5238095238095237
21124,211,3.279620853080569
21125,41,3.1707317073170733
21126,55,4.0181818181818185
21127,258,4.1434108527131785
21128,169,3.8461538461538463
21129,330,4.015151515151516
21130,184,3.5217391304347827
21131,44,4.4772727272727275
21132,735,3.876190476190476
21133,25,3.36
21134,170,3.4647058823529413
21135,22,3.9545454545454546
21136,237,3.6877637130801686
21137,237,4.1265822784810124
21138,30,4.0
21139,149,4.080536912751678
21140,42,3.6666666666666665
21141,33,3.878787878787879
21142,43,3.7906976744186047
21143,54,3.888888888888889
21144,105,4.333333333333333
21145,411,3.3333333333333335
21146,86,4.27906976744186
21147,37,3.2162162162162162
21148,23,3.260869565217391
21149,31,3.5161290322580645
21150,107,4.355140186915888
21151,23,2.9565217391304346
21152,231,3.4285714285714284
21153,118,3.73728813559322
21154,72,3.6666666666666665
21155,27,3.8518518518518516
21156,162,3.876543209876543
21157,539,3.6437847866419295
21158,90,3.7444444444444445
21159,22,3.5
21160,31,3.6451612903225805
21161,20,4.35
21162,46,3.5217391304347827
21163,2305,3.0980477223427334
21164,71,4.014084507042254
21165,826,3.2070217917675543
21166,72,3.4305555555555554
21167,112,3.9017857142857144
21168,40,4.225
21169,22,3.5454545454545454
21170,60,4.6
21171,336,3.6160714285714284
21172,34,3.823529411764706
21173,26,3.423076923076923
21174,154,3.4285714285714284
21175,47,4.191489361702128
21176,220,4.8090909090909095
21177,299,3.923076923076923
21178,153,3.5620915032679736
21179,703,3.267425320056899
21180,91,4.175824175824176
21181,36,3.9444444444444446
21182,273,3.7216117216117217
21183,98,3.5408163265306123
21184,23,3.4782608695652173
21185,631,4.0760697305863705
21186,1120,3.6098214285714287
21187,26,3.730769230769231
21188,45,2.933333333333333
21189,180,3.1222222222222222
21190,43,3.9767441860465116
21191,235,3.5659574468085107
21192,92,3.597826086956522
21193,406,3.8399014778325125
21194,312,3.0833333333333335
21195,46,3.5434782608695654
21196,131,4.022900763358779
21197,20,3.9
21198,108,3.3518518518518516
21199,156,3.7115384615384617
21200,414,3.78743961352657
21201,355,3.3014084507042254
21202,148,3.4662162162162162
21203,48,4.270833333333333
21204,23,3.5652173913043477
21205,25,3.92
21206,159,3.943396226415094
21207,21,4.571428571428571
21208,63,4.26984126984127
21209,46,3.717391304347826
21210,107,4.588785046728972
21211,73,4.506849315068493
21212,58,3.7758620689655173
21213,27,3.814814814814815
21214,67,4.08955223880597
21215,539,3.981447124304267
21216,20,3.15
21217,119,3.680672268907563
21218,104,3.548076923076923
21219,188,3.6702127659574466
21220,96,3.59375
21221,32,4.3125
21222,32,3.8125
21223,329,3.522796352583587
21224,56,3.9285714285714284
21225,29,3.4827586206896552
21226,281,4.0213523131672595
21227,27,3.4814814814814814
21228,85,4.4941176470588236
21229,25,4.44
21230,27,3.740740740740741
21231,66,3.727272727272727
21232,74,4.027027027027027
21233,44,3.477272727272727
21234,61,4.032786885245901
21235,43,2.3255813953488373
21236,51,3.6470588235294117
21237,32,3.875
21238,22,2.5454545454545454
21239,145,3.2758620689655173
21240,93,3.6666666666666665
21241,24,4.041666666666667
21242,176,3.1988636363636362
21243,46,3.9565217391304346
21244,106,4.59433962264151
21245,176,3.9431818181818183
21246,42,3.5
21247,35,3.2285714285714286
21248,28,2.857142857142857
21249,168,4.071428571428571
21250,172,3.86046511627907
21251,182,4.071428571428571
21252,30,4.0
21253,34,3.8529411764705883
21254,45,3.422222222222222
21255,56,4.267857142857143
21256,20,3.45
21257,108,3.3518518518518516
21258,25,3.44
21259,66,4.393939393939394
21260,230,4.317391304347826
21261,24,4.0
21262,85,4.105882352941176
21263,181,3.856353591160221
21264,207,3.5072463768115942
21265,45,3.688888888888889
21266,46,3.739130434782609
21267,88,4.409090909090909
21268,26,3.769230769230769
21269,159,3.89937106918239
21270,84,3.8095238095238093
21271,62,4.161290322580645
21272,51,3.1372549019607843
21273,33,4.151515151515151
21274,22,4.363636363636363
21275,32,4.28125
21276,41,3.8048780487804876
21277,251,4.087649402390438
21278,345,3.4405797101449274
21279,84,3.5238095238095237
21280,552,3.4619565217391304
21281,28,3.2857142857142856
21282,37,4.081081081081081
21283,50,2.7
21284,559,4.39355992844365
21285,272,3.264705882352941
21286,29,3.310344827586207
21287,122,3.2950819672131146
21288,201,4.3681592039801
21289,187,3.7058823529411766
21290,46,4.1521739130434785
21291,30,4.033333333333333
21292,44,4.25
21293,130,4.138461538461539
21294,58,3.8448275862068964
21295,32,4.0
21296,21,4.380952380952381
21297,100,4.0
21298,20,3.75
21299,33,3.909090909090909
21300,186,3.881720430107527
21301,792,3.26010101010101
21302,520,4.275
21303,96,4.09375
21304,112,3.6785714285714284
21305,148,4.25
21306,86,3.5348837209302326
21307,41,3.6341463414634148
21308,21,4.238095238095238
21309,84,4.023809523809524
21310,53,3.792452830188679
21311,231,4.45021645021645
21312,77,3.311688311688312
21313,82,3.3536585365853657
21314,62,3.4838709677419355
21315,101,4.514851485148514
21316,286,4.181818181818182
21317,73,4.2465753424657535
21318,24,4.041666666666667
21319,26,3.9615384615384617
21320,31,2.967741935483871
21321,55,3.5636363636363635
21322,264,3.484848484848485
21323,64,3.625
21324,130,3.6615384615384614
21325,40,4.2
21326,310,3.5935483870967744
21327,151,4.079470198675497
21328,120,3.925
21329,166,4.024096385542169
21330,117,4.3931623931623935
21331,213,4.352112676056338
21332,55,3.090909090909091
21333,106,2.8679245283018866
21334,69,3.5217391304347827
21335,87,4.264367816091954
21336,56,3.7857142857142856
21337,402,3.855721393034826
21338,39,3.948717948717949
21339,129,3.356589147286822
21340,281,3.2206405693950177
21341,170,4.105882352941176
21342,137,4.124087591240876
21343,457,3.684901531728665
21344,217,3.2580645161290325
21345,29,3.5517241379310347
21346,120,4.125
21347,104,3.6634615384615383
21348,168,4.011904761904762
21349,1170,3.0264957264957264
21350,113,3.725663716814159
21351,91,3.758241758241758
21352,24,3.875
21353,209,3.8564593301435406
21354,20,4.25
21355,183,3.240437158469945
21356,153,3.3006535947712417
21357,53,4.037735849056604
21358,51,4.117647058823529
21359,120,3.3666666666666667
21360,20,3.7
21361,39,4.076923076923077
21362,221,4.411764705882353
21363,476,4.233193277310924
21364,216,3.4722222222222223
21365,50,3.66
21366,54,4.018518518518518
21367,48,3.4375
21368,282,3.921985815602837
21369,29,4.0344827586206895
21370,125,3.072
21371,47,4.1063829787234045
21372,45,3.5555555555555554
21373,57,3.8947368421052633
21374,287,3.696864111498258
21375,208,3.918269230769231
21376,25,3.88
21377,86,4.069767441860465
21378,633,3.693522906793049
21379,30,4.0
21380,78,4.217948717948718
