MovieID,ni,ri,rating_group
5135,2802,4.007494646680942,G10: 70%-100%
5136,145,2.524137931034483,G2: 1%-5%
5137,421,4.021377672209026,G10: 70%-100%
5138,10,2.7,G2: 1%-5%
5139,1314,3.5418569254185694,G6: 30%-40%
5140,235,2.2127659574468086,G1: <=1%
5141,227,2.60352422907489,G2: 1%-5%
5142,150,3.933333333333333,G9: 60%-70%
5143,74,3.2567567567567566,G5: 20%-30%
5144,26,3.1153846153846154,G4: 10%-20%
5145,148,3.858108108108108,G8: 50%-60%
5146,1449,3.8322981366459627,G8: 50%-60%
5147,1646,4.280072904009721,G10: 70%-100%
5148,42,3.238095238095238,G4: 10%-20%
5149,19,2.8947368421052633,G2: 1%-5%
5150,35,3.1714285714285713,G4: 10%-20%
5151,2600,3.024230769230769,G4: 10%-20%
5152,3314,3.7468316234158117,G8: 50%-60%
5153,87,3.32183908045977,G5: 20%-30%
5154,20,2.15,G1: <=1%
5155,89,3.359550561797753,G5: 20%-30%
5156,28,3.142857142857143,G4: 10%-20%
5157,68,3.235294117647059,G4: 10%-20%
5158,90,3.7777777777777777,G8: 50%-60%
5159,1076,3.2360594795539033,G4: 10%-20%
5160,52,2.4423076923076925,G1: <=1%
5161,157,2.745222929936306,G2: 1%-5%
5162,66,2.757575757575758,G2: 1%-5%
5163,53,3.4150943396226414,G5: 20%-30%
5164,127,2.62992125984252,G2: 1%-5%
5165,283,3.501766784452297,G6: 30%-40%
5166,21,3.380952380952381,G5: 20%-30%
5167,118,3.5847457627118646,G7: 40%-50%
5168,228,3.6184210526315788,G7: 40%-50%
5169,245,3.9591836734693877,G9: 60%-70%
5170,201,2.7512437810945274,G2: 1%-5%
5171,3459,2.986701358774212,G3: 5%-10%
5172,378,2.8465608465608465,G2: 1%-5%
5173,52,3.25,G4: 10%-20%
5174,77,3.324675324675325,G5: 20%-30%
5175,45,3.4,G5: 20%-30%
5176,16,2.6875,G2: 1%-5%
5177,695,4.03453237410072,G10: 70%-100%
5178,37,3.3513513513513513,G5: 20%-30%
5179,134,3.388059701492537,G5: 20%-30%
5180,97,3.5670103092783507,G7: 40%-50%
5181,81,3.234567901234568,G4: 10%-20%
5182,62,2.8870967741935485,G2: 1%-5%
5183,43,2.302325581395349,G1: <=1%
5184,179,2.899441340782123,G2: 1%-5%
5185,56,2.767857142857143,G2: 1%-5%
5186,54,3.0555555555555554,G4: 10%-20%
5187,305,3.898360655737705,G8: 50%-60%
5188,44,2.6363636363636362,G2: 1%-5%
5189,88,2.647727272727273,G2: 1%-5%
5190,50,3.78,G8: 50%-60%
5192,103,3.1262135922330097,G4: 10%-20%
5193,220,3.0,G3: 5%-10%
5194,19,4.052631578947368,G10: 70%-100%
5195,47,2.0638297872340425,G1: <=1%
5196,51,3.450980392156863,G6: 30%-40%
5197,150,2.9266666666666667,G2: 1%-5%
5198,381,3.9658792650918637,G9: 60%-70%
5199,215,3.6651162790697676,G7: 40%-50%
5200,52,3.019230769230769,G4: 10%-20%
5201,36,2.3333333333333335,G1: <=1%
5202,123,3.9430894308943087,G9: 60%-70%
5203,55,3.1818181818181817,G4: 10%-20%
5204,39,3.5384615384615383,G6: 30%-40%
5205,168,2.9285714285714284,G2: 1%-5%
5206,53,2.5283018867924527,G2: 1%-5%
5207,41,2.8780487804878048,G2: 1%-5%
5208,78,3.628205128205128,G7: 40%-50%
5209,53,3.150943396226415,G4: 10%-20%
5210,55,2.3636363636363638,G1: <=1%
5211,170,2.4823529411764707,G1: <=1%
5212,147,2.5510204081632653,G2: 1%-5%
5213,304,2.401315789473684,G1: <=1%
5214,872,3.294724770642202,G5: 20%-30%
5215,107,2.6542056074766354,G2: 1%-5%
5216,52,3.3076923076923075,G5: 20%-30%
5217,65,2.6307692307692307,G2: 1%-5%
5218,11713,3.7964654657218477,G8: 50%-60%
5219,4647,3.3369916074887023,G5: 20%-30%
5220,1227,2.8973105134474326,G2: 1%-5%
5221,138,3.5072463768115942,G6: 30%-40%
5222,1496,3.6129679144385025,G7: 40%-50%
5223,114,3.324561403508772,G5: 20%-30%
5224,143,4.0,G9: 60%-70%
5225,4895,4.0872318692543415,G10: 70%-100%
5226,464,3.2370689655172415,G4: 10%-20%
5227,99,3.3838383838383836,G5: 20%-30%
5228,65,3.3846153846153846,G5: 20%-30%
5229,27,3.3333333333333335,G5: 20%-30%
5230,160,3.475,G6: 30%-40%
5231,215,3.562790697674419,G7: 40%-50%
5232,161,3.4161490683229814,G5: 20%-30%
5233,104,3.673076923076923,G7: 40%-50%
5234,106,3.3773584905660377,G5: 20%-30%
5235,148,3.1486486486486487,G4: 10%-20%
5236,68,3.7205882352941178,G7: 40%-50%
5237,749,3.6221628838451267,G7: 40%-50%
5238,236,3.8686440677966103,G8: 50%-60%
5239,47,3.574468085106383,G7: 40%-50%
5240,164,3.4207317073170733,G5: 20%-30%
5241,279,3.5913978494623655,G7: 40%-50%
5242,40,3.1,G4: 10%-20%
5243,112,3.5089285714285716,G6: 30%-40%
5244,325,3.9446153846153846,G9: 60%-70%
5245,60,3.45,G6: 30%-40%
5246,561,2.5597147950089125,G2: 1%-5%
5247,1362,3.3472834067547725,G5: 20%-30%
5248,349,2.0,G1: <=1%
5249,74,3.1621621621621623,G4: 10%-20%
5250,618,3.4935275080906147,G6: 30%-40%
5251,75,3.4,G5: 20%-30%
5252,18,3.611111111111111,G7: 40%-50%
5253,21,2.857142857142857,G2: 1%-5%
5254,4803,3.32771184676244,G5: 20%-30%
5255,495,2.7292929292929293,G2: 1%-5%
5256,100,3.09,G4: 10%-20%
5257,5,2.8,G2: 1%-5%
5258,282,3.8226950354609928,G8: 50%-60%
5259,31,3.193548387096774,G4: 10%-20%
5260,16,3.375,G5: 20%-30%
5261,5,2.8,G2: 1%-5%
5262,48,3.2291666666666665,G4: 10%-20%
5263,56,3.482142857142857,G6: 30%-40%
5264,685,2.858394160583942,G2: 1%-5%
5265,1862,3.3834586466165413,G5: 20%-30%
5266,6773,3.4216742949948324,G5: 20%-30%
5267,2134,3.6715089034676662,G7: 40%-50%
5268,152,3.3223684210526314,G5: 20%-30%
5269,826,3.6731234866828086,G7: 40%-50%
5270,22,2.0454545454545454,G1: <=1%
5271,10,2.8,G2: 1%-5%
5272,229,3.668122270742358,G7: 40%-50%
5273,30,3.066666666666667,G4: 10%-20%
5274,39,2.923076923076923,G2: 1%-5%
5275,85,3.070588235294118,G4: 10%-20%
5276,121,3.2148760330578514,G4: 10%-20%
5277,42,2.6666666666666665,G2: 1%-5%
5278,54,2.314814814814815,G1: <=1%
5279,328,3.8841463414634148,G8: 50%-60%
5280,34,2.9705882352941178,G3: 5%-10%
5281,23,2.347826086956522,G1: <=1%
5282,782,3.286445012787724,G5: 20%-30%
5283,2001,3.4007996001999,G5: 20%-30%
5284,230,3.0521739130434784,G4: 10%-20%
5285,56,3.125,G4: 10%-20%
5286,43,2.7906976744186047,G2: 1%-5%
5287,171,3.6491228070175437,G7: 40%-50%
5288,539,4.076066790352504,G10: 70%-100%
5289,120,3.941666666666667,G9: 60%-70%
5290,120,3.466666666666667,G6: 30%-40%
5291,3712,4.347790948275862,G10: 70%-100%
5292,2014,3.872889771598808,G8: 50%-60%
5293,2446,3.437448896156991,G6: 30%-40%
5294,2440,3.835245901639344,G8: 50%-60%
5295,66,2.8333333333333335,G2: 1%-5%
5296,1325,2.9313207547169813,G2: 1%-5%
5297,449,3.4053452115812917,G5: 20%-30%
5298,734,3.4591280653950953,G6: 30%-40%
5299,10190,3.6479882237487735,G7: 40%-50%
5300,559,3.849731663685152,G8: 50%-60%
5301,80,3.275,G5: 20%-30%
5302,51,2.980392156862745,G3: 5%-10%
5303,1826,2.9890470974808325,G3: 5%-10%
5304,478,4.154811715481172,G10: 70%-100%
5305,292,2.434931506849315,G1: <=1%
5306,61,2.1311475409836067,G1: <=1%
5307,151,3.0,G3: 5%-10%
5308,3129,3.0147011824864176,G4: 10%-20%
5309,1441,2.5170020818875782,G2: 1%-5%
5310,356,2.455056179775281,G1: <=1%
5311,215,3.395348837209302,G5: 20%-30%
5312,1381,3.1469949312092687,G4: 10%-20%
5313,2515,2.833399602385686,G2: 1%-5%
5314,108,3.5185185185185186,G6: 30%-40%
5315,84,2.607142857142857,G2: 1%-5%
5316,1070,3.586915887850467,G7: 40%-50%
5317,40,2.65,G2: 1%-5%
5318,41,3.341463414634146,G5: 20%-30%
5319,1246,4.112359550561798,G10: 70%-100%
5320,4,3.5,G6: 30%-40%
5321,80,2.9125,G2: 1%-5%
5322,41,2.8292682926829267,G2: 1%-5%
5323,938,2.2782515991471217,G1: <=1%
5324,621,3.0885668276972624,G4: 10%-20%
5325,973,3.920863309352518,G9: 60%-70%
5326,16,2.125,G1: <=1%
5327,56,3.1607142857142856,G4: 10%-20%
5328,66,3.3333333333333335,G5: 20%-30%
5329,1004,3.752988047808765,G8: 50%-60%
5330,4,3.25,G4: 10%-20%
5331,70,2.5,G1: <=1%
5332,79,3.3037974683544302,G5: 20%-30%
5333,340,4.117647058823529,G10: 70%-100%
5334,465,2.944086021505376,G3: 5%-10%
5335,180,3.283333333333333,G5: 20%-30%
5336,41,3.073170731707317,G4: 10%-20%
5337,265,3.0150943396226415,G4: 10%-20%
5338,20,2.8,G2: 1%-5%
5339,996,3.9477911646586343,G9: 60%-70%
5340,110,3.581818181818182,G7: 40%-50%
5341,630,3.9523809523809526,G9: 60%-70%
5342,45,2.7777777777777777,G2: 1%-5%
5343,149,2.523489932885906,G2: 1%-5%
5344,78,2.717948717948718,G2: 1%-5%
5345,42,3.4523809523809526,G6: 30%-40%
5346,361,2.5235457063711912,G2: 1%-5%
5347,124,2.5403225806451615,G2: 1%-5%
5348,541,3.1386321626617377,G4: 10%-20%
5349,23404,3.7597846521962057,G8: 50%-60%
5350,52,3.2115384615384617,G4: 10%-20%
5351,75,3.3333333333333335,G5: 20%-30%
5352,236,3.707627118644068,G7: 40%-50%
5353,203,3.374384236453202,G5: 20%-30%
5354,180,3.533333333333333,G6: 30%-40%
5355,79,3.1012658227848102,G4: 10%-20%
5356,71,1.704225352112676,G1: <=1%
5357,342,3.4473684210526314,G6: 30%-40%
5358,178,3.8258426966292136,G8: 50%-60%
5359,289,3.56401384083045,G7: 40%-50%
5360,105,3.104761904761905,G4: 10%-20%
5361,426,3.255868544600939,G5: 20%-30%
5362,76,2.6578947368421053,G2: 1%-5%
5363,730,2.9876712328767123,G3: 5%-10%
5364,1786,3.509518477043673,G6: 30%-40%
5365,89,3.235955056179775,G4: 10%-20%
5366,103,2.5436893203883497,G2: 1%-5%
5367,691,3.885672937771346,G8: 50%-60%
5368,139,4.0071942446043165,G10: 70%-100%
5369,74,2.364864864864865,G1: <=1%
5370,41,1.7073170731707317,G1: <=1%
5371,12,2.6666666666666665,G2: 1%-5%
5372,255,3.4901960784313726,G6: 30%-40%
5373,218,4.1422018348623855,G10: 70%-100%
5374,55,1.8909090909090909,G1: <=1%
5375,138,3.4057971014492754,G5: 20%-30%
5376,136,2.8161764705882355,G2: 1%-5%
5377,9401,3.887990639293692,G8: 50%-60%
5378,16425,3.2999086757990868,G5: 20%-30%
5379,767,3.9322033898305087,G9: 60%-70%
5380,1954,3.777379733879222,G8: 50%-60%
5381,90,3.566666666666667,G7: 40%-50%
5382,592,2.9155405405405403,G2: 1%-5%
5383,388,3.667525773195876,G7: 40%-50%
5384,88,3.6931818181818183,G7: 40%-50%
5385,929,4.171151776103337,G10: 70%-100%
5386,45,3.1555555555555554,G4: 10%-20%
5387,667,2.7976011994003,G2: 1%-5%
5388,6222,3.6602378656380585,G7: 40%-50%
5389,768,3.2239583333333335,G4: 10%-20%
5390,214,3.4299065420560746,G6: 30%-40%
5391,1042,3.751439539347409,G8: 50%-60%
5392,259,3.498069498069498,G6: 30%-40%
5393,30,3.1,G4: 10%-20%
5394,55,3.4545454545454546,G6: 30%-40%
5395,105,3.6,G7: 40%-50%
5396,89,3.247191011235955,G4: 10%-20%
5397,232,3.4870689655172415,G6: 30%-40%
5398,278,4.046762589928058,G10: 70%-100%
5399,108,3.2777777777777777,G5: 20%-30%
5400,3540,3.372598870056497,G5: 20%-30%
5401,1348,3.1305637982195846,G4: 10%-20%
5402,10,2.7,G2: 1%-5%
5403,14,2.9285714285714284,G2: 1%-5%
5404,513,3.949317738791423,G9: 60%-70%
5405,19,2.9473684210526314,G3: 5%-10%
5406,91,3.5054945054945055,G6: 30%-40%
5407,34,3.0588235294117645,G4: 10%-20%
5408,45,2.977777777777778,G3: 5%-10%
5409,160,2.95,G3: 5%-10%
5410,781,3.708066581306018,G7: 40%-50%
5411,34,3.0588235294117645,G4: 10%-20%
5412,81,2.8641975308641974,G2: 1%-5%
5413,62,3.064516129032258,G4: 10%-20%
5414,831,3.0,G3: 5%-10%
5415,1353,3.0620842572062084,G4: 10%-20%
5416,127,3.5354330708661417,G6: 30%-40%
5417,646,3.9256965944272446,G9: 60%-70%
5418,20091,4.092280125429297,G10: 70%-100%
5419,2216,2.5604693140794224,G2: 1%-5%
5420,1646,3.0625759416767924,G4: 10%-20%
5421,1016,3.7854330708661417,G8: 50%-60%
5422,249,3.3815261044176705,G5: 20%-30%
5423,223,3.3542600896860986,G5: 20%-30%
5424,139,2.4388489208633093,G1: <=1%
5425,170,3.7294117647058824,G8: 50%-60%
5426,69,3.463768115942029,G6: 30%-40%
5427,209,2.8660287081339715,G2: 1%-5%
5428,339,2.5958702064896757,G2: 1%-5%
5429,55,3.1818181818181817,G4: 10%-20%
5430,25,3.36,G5: 20%-30%
5431,142,3.1338028169014085,G4: 10%-20%
5432,53,2.207547169811321,G1: <=1%
5433,417,2.968824940047962,G3: 5%-10%
5434,386,3.9404145077720205,G9: 60%-70%
5435,244,3.790983606557377,G8: 50%-60%
5436,99,3.6161616161616164,G7: 40%-50%
5437,358,3.363128491620112,G5: 20%-30%
5438,761,2.8199737187910645,G2: 1%-5%
5439,184,2.9402173913043477,G3: 5%-10%
5440,393,3.8040712468193383,G8: 50%-60%
5441,30,2.466666666666667,G1: <=1%
5442,406,2.4088669950738915,G1: <=1%
5443,245,2.061224489795918,G1: <=1%
5444,4614,3.67728651928912,G7: 40%-50%
5445,23642,3.8611792572540393,G8: 50%-60%
5446,2322,4.058570198105082,G10: 70%-100%
5447,475,3.648421052631579,G7: 40%-50%
5448,177,2.531073446327684,G2: 1%-5%
5449,3184,3.0540201005025125,G4: 10%-20%
5450,637,3.621664050235479,G7: 40%-50%
5451,471,3.225053078556263,G4: 10%-20%
5452,2156,2.146567717996289,G1: <=1%
5453,233,3.575107296137339,G7: 40%-50%
5454,337,2.6409495548961424,G2: 1%-5%
5455,84,3.0952380952380953,G4: 10%-20%
5456,197,2.3299492385786804,G1: <=1%
5457,73,3.232876712328767,G4: 10%-20%
5458,386,2.510362694300518,G2: 1%-5%
5459,9753,3.1180149697528967,G4: 10%-20%
5460,553,2.962025316455696,G3: 5%-10%
5461,112,3.8214285714285716,G8: 50%-60%
5462,381,2.5039370078740157,G2: 1%-5%
5463,2866,3.161898115840893,G4: 10%-20%
5464,8284,3.884476098503139,G8: 50%-60%
5465,121,3.760330578512397,G8: 50%-60%
5466,185,3.454054054054054,G6: 30%-40%
5467,48,3.0208333333333335,G4: 10%-20%
5468,155,3.412903225806452,G5: 20%-30%
5469,57,2.6491228070175437,G2: 1%-5%
5470,696,3.9913793103448274,G9: 60%-70%
5471,138,2.210144927536232,G1: <=1%
5472,445,3.5977528089887643,G7: 40%-50%
5473,67,3.746268656716418,G8: 50%-60%
5474,59,2.406779661016949,G1: <=1%
5475,616,4.172077922077922,G10: 70%-100%
5476,583,2.2555746140651802,G1: <=1%
5477,866,3.8741339491916857,G8: 50%-60%
5478,1403,2.707056307911618,G2: 1%-5%
5479,1540,3.3785714285714286,G5: 20%-30%
5480,834,2.7697841726618706,G2: 1%-5%
5481,8415,3.186096256684492,G4: 10%-20%
5482,190,2.1736842105263157,G1: <=1%
5483,582,3.788659793814433,G8: 50%-60%
5484,95,3.568421052631579,G7: 40%-50%
5485,492,3.4186991869918697,G5: 20%-30%
5486,129,3.310077519379845,G5: 20%-30%
5487,30,2.466666666666667,G1: <=1%
5488,64,3.65625,G7: 40%-50%
5489,736,3.860054347826087,G8: 50%-60%
5490,95,2.9157894736842107,G2: 1%-5%
5491,39,3.5128205128205128,G6: 30%-40%
5492,32,2.6875,G2: 1%-5%
5493,356,3.460674157303371,G6: 30%-40%
5494,44,3.5454545454545454,G6: 30%-40%
5495,71,2.9295774647887325,G2: 1%-5%
5496,88,4.011363636363637,G10: 70%-100%
5497,451,3.4855875831485585,G6: 30%-40%
5498,446,4.233183856502242,G10: 70%-100%
5499,340,3.3794117647058823,G5: 20%-30%
5500,2549,3.772067477442134,G8: 50%-60%
5501,717,2.0460251046025104,G1: <=1%
5502,10532,3.4627800987466766,G6: 30%-40%
5503,137,3.5474452554744524,G6: 30%-40%
5504,1158,2.699481865284974,G2: 1%-5%
5505,2324,3.5684165232358005,G7: 40%-50%
5506,992,3.215725806451613,G4: 10%-20%
5507,4542,2.994936151475121,G3: 5%-10%
5508,1411,3.784549964564139,G8: 50%-60%
5509,118,2.983050847457627,G3: 5%-10%
5510,37,2.4864864864864864,G1: <=1%
5511,30,2.466666666666667,G1: <=1%
5512,56,3.125,G4: 10%-20%
5513,124,2.5080645161290325,G2: 1%-5%
5514,20,2.95,G3: 5%-10%
5515,317,3.952681388012618,G9: 60%-70%
5516,306,3.8856209150326797,G8: 50%-60%
5517,68,3.1911764705882355,G4: 10%-20%
5518,37,3.5675675675675675,G7: 40%-50%
5519,46,2.652173913043478,G2: 1%-5%
5520,28,3.3214285714285716,G5: 20%-30%
5521,243,2.888888888888889,G2: 1%-5%
5522,861,3.3205574912891986,G5: 20%-30%
5523,681,2.2452276064610865,G1: <=1%
5524,1287,3.101010101010101,G4: 10%-20%
5525,627,4.038277511961723,G10: 70%-100%
5526,210,3.7666666666666666,G8: 50%-60%
5527,609,3.4860426929392445,G6: 30%-40%
5528,4603,3.5103193569411255,G6: 30%-40%
5529,436,2.6559633027522938,G2: 1%-5%
5530,1301,2.9684857801691007,G3: 5%-10%
5531,180,3.011111111111111,G4: 10%-20%
5532,130,2.8384615384615386,G2: 1%-5%
5533,7,3.2857142857142856,G5: 20%-30%
5534,34,2.8823529411764706,G2: 1%-5%
5535,24,2.9166666666666665,G2: 1%-5%
5536,16,3.25,G4: 10%-20%
5537,35,3.1714285714285713,G4: 10%-20%
5538,370,2.554054054054054,G2: 1%-5%
5539,189,2.3439153439153437,G1: <=1%
5540,1604,3.4694513715710724,G6: 30%-40%
5541,2809,3.373442506229975,G5: 20%-30%
5542,51,2.6470588235294117,G2: 1%-5%
5543,170,2.1941176470588237,G1: <=1%
5544,773,3.763260025873221,G8: 50%-60%
5545,31,1.935483870967742,G1: <=1%
5546,158,2.1202531645569622,G1: <=1%
5547,15,2.2666666666666666,G1: <=1%
5548,900,3.1733333333333333,G4: 10%-20%
5549,46,3.0434782608695654,G4: 10%-20%
5550,132,2.727272727272727,G2: 1%-5%
5551,35,2.6285714285714286,G2: 1%-5%
5552,91,3.10989010989011,G4: 10%-20%
5553,996,3.2700803212851404,G5: 20%-30%
5554,21,2.5714285714285716,G2: 1%-5%
5555,267,3.2134831460674156,G4: 10%-20%
5556,597,2.0619765494137354,G1: <=1%
5557,69,2.536231884057971,G2: 1%-5%
5558,17,2.8823529411764706,G2: 1%-5%
5559,55,3.0,G3: 5%-10%
5560,172,3.802325581395349,G8: 50%-60%
5561,165,3.3696969696969696,G5: 20%-30%
5562,25,2.76,G2: 1%-5%
5563,614,3.1710097719869705,G4: 10%-20%
5564,646,2.473684210526316,G1: <=1%
5565,3,1.6666666666666667,G1: <=1%
5566,7,2.2857142857142856,G1: <=1%
5567,43,2.697674418604651,G2: 1%-5%
5568,647,3.366306027820711,G5: 20%-30%
5569,384,3.265625,G5: 20%-30%
5570,622,3.9839228295819935,G9: 60%-70%
5571,14,2.857142857142857,G2: 1%-5%
5572,1580,3.338607594936709,G5: 20%-30%
5573,498,2.57429718875502,G2: 1%-5%
5574,3098,3.5167850225952226,G6: 30%-40%
5575,71,3.352112676056338,G5: 20%-30%
5576,21,2.380952380952381,G1: <=1%
5577,2478,3.771993543179984,G8: 50%-60%
5579,20,2.75,G2: 1%-5%
5580,159,2.6729559748427674,G2: 1%-5%
5581,219,2.9360730593607305,G2: 1%-5%
5582,681,2.7136563876651985,G2: 1%-5%
5583,57,2.5964912280701755,G2: 1%-5%
5584,503,2.326043737574553,G1: <=1%
5585,477,2.2851153039832286,G1: <=1%
5586,17,3.3529411764705883,G5: 20%-30%
5587,83,2.0963855421686746,G1: <=1%
5588,318,3.147798742138365,G4: 10%-20%
5589,314,3.248407643312102,G4: 10%-20%
5590,39,3.3846153846153846,G5: 20%-30%
5591,135,2.5185185185185186,G2: 1%-5%
5592,44,2.5681818181818183,G2: 1%-5%
5593,90,3.5555555555555554,G6: 30%-40%
5595,45,3.0,G3: 5%-10%
5596,226,2.5530973451327434,G2: 1%-5%
5597,294,2.1258503401360542,G1: <=1%
5598,199,2.301507537688442,G1: <=1%
5599,69,3.971014492753623,G9: 60%-70%
5600,148,3.614864864864865,G7: 40%-50%
5601,227,3.682819383259912,G7: 40%-50%
5602,1050,3.986666666666667,G9: 60%-70%
5603,668,4.130239520958084,G10: 70%-100%
5604,427,4.032786885245901,G10: 70%-100%
5605,191,3.9424083769633507,G9: 60%-70%
5606,92,3.358695652173913,G5: 20%-30%
5607,296,4.003378378378378,G10: 70%-100%
5608,1963,4.0789607743250125,G10: 70%-100%
5609,663,2.2217194570135748,G1: <=1%
5610,728,2.8983516483516483,G2: 1%-5%
5611,689,3.2757619738751815,G5: 20%-30%
5612,345,3.1565217391304348,G4: 10%-20%
5613,837,3.5913978494623655,G7: 40%-50%
5614,82,3.6219512195121952,G7: 40%-50%
5615,116,3.3189655172413794,G5: 20%-30%
5616,6,3.1666666666666665,G4: 10%-20%
5617,4273,3.9716826585537093,G9: 60%-70%
5618,13466,4.388831130253973,G10: 70%-100%
5619,175,3.942857142857143,G9: 60%-70%
5620,3282,3.3238878732480197,G5: 20%-30%
5621,1529,2.7442773054283847,G2: 1%-5%
5622,48,3.8541666666666665,G8: 50%-60%
5623,11,2.909090909090909,G2: 1%-5%
5624,36,2.8055555555555554,G2: 1%-5%
5625,565,3.5716814159292034,G7: 40%-50%
5626,19,3.5789473684210527,G7: 40%-50%
5627,34,3.823529411764706,G8: 50%-60%
5628,579,3.5716753022452505,G7: 40%-50%
5629,329,3.2127659574468086,G4: 10%-20%
5630,5355,3.753501400560224,G8: 50%-60%
5631,21,2.7142857142857144,G2: 1%-5%
5632,580,3.9448275862068964,G9: 60%-70%
5633,502,3.800796812749004,G8: 50%-60%
5634,31,3.4193548387096775,G5: 20%-30%
5635,194,3.4690721649484537,G6: 30%-40%
5636,264,3.246212121212121,G4: 10%-20%
5637,471,3.949044585987261,G9: 60%-70%
5638,439,3.084282460136674,G4: 10%-20%
5639,113,2.5486725663716814,G2: 1%-5%
5640,321,3.4236760124610592,G6: 30%-40%
5641,65,3.5384615384615383,G6: 30%-40%
5642,368,3.9130434782608696,G9: 60%-70%
5643,354,3.8870056497175143,G8: 50%-60%
5644,456,3.9978070175438596,G9: 60%-70%
5645,63,3.1746031746031744,G4: 10%-20%
5646,518,3.7432432432432434,G8: 50%-60%
5647,223,1.6591928251121075,G1: <=1%
5648,255,1.807843137254902,G1: <=1%
5649,698,3.501432664756447,G6: 30%-40%
5650,1589,3.772813089993707,G8: 50%-60%
5651,429,3.3076923076923075,G5: 20%-30%
5652,50,2.42,G1: <=1%
5653,190,3.694736842105263,G7: 40%-50%
5654,14,2.9285714285714284,G2: 1%-5%
5655,165,2.824242424242424,G2: 1%-5%
5656,44,3.477272727272727,G6: 30%-40%
5657,151,3.1059602649006623,G4: 10%-20%
5658,44,2.6818181818181817,G2: 1%-5%
5659,53,3.5283018867924527,G6: 30%-40%
5660,123,3.902439024390244,G8: 50%-60%
5661,25,2.64,G2: 1%-5%
5662,108,3.685185185185185,G7: 40%-50%
5663,307,3.263843648208469,G5: 20%-30%
5664,177,3.231638418079096,G4: 10%-20%
5665,487,3.0636550308008212,G4: 10%-20%
5666,1278,3.4788732394366195,G6: 30%-40%
5667,646,3.41640866873065,G5: 20%-30%
5668,1022,3.6575342465753424,G7: 40%-50%
5669,12280,3.9868078175895767,G9: 60%-70%
5670,604,3.7864238410596025,G8: 50%-60%
5671,23,3.5217391304347827,G6: 30%-40%
5672,472,1.6631355932203389,G1: <=1%
5673,5419,3.7599188042074183,G8: 50%-60%
5674,26,3.0384615384615383,G4: 10%-20%
5675,246,1.9593495934959348,G1: <=1%
5676,3,3.0,G3: 5%-10%
5677,287,2.7770034843205575,G2: 1%-5%
5678,563,3.1403197158081704,G4: 10%-20%
5679,9518,3.6334313931498214,G7: 40%-50%
5680,632,3.4066455696202533,G5: 20%-30%
5681,46,3.5434782608695654,G6: 30%-40%
5682,271,3.763837638376384,G8: 50%-60%
5683,13,2.6153846153846154,G2: 1%-5%
5684,211,3.4265402843601898,G6: 30%-40%
5685,737,3.7381275440976935,G8: 50%-60%
5686,434,3.513824884792627,G6: 30%-40%
5687,52,3.519230769230769,G6: 30%-40%
5688,126,3.746031746031746,G8: 50%-60%
5689,290,3.0620689655172413,G4: 10%-20%
5690,3198,4.276422764227642,G10: 70%-100%
5691,478,2.2489539748953975,G1: <=1%
5692,236,3.614406779661017,G7: 40%-50%
5693,2703,3.442471328153903,G6: 30%-40%
5694,451,2.3636363636363638,G1: <=1%
5695,36,2.9722222222222223,G3: 5%-10%
5696,493,3.2170385395537524,G4: 10%-20%
5697,84,2.6904761904761907,G2: 1%-5%
5698,15,3.6666666666666665,G7: 40%-50%
5699,90,3.466666666666667,G6: 30%-40%
5700,61,1.7377049180327868,G1: <=1%
5701,51,1.8823529411764706,G1: <=1%
5702,10,2.1,G1: <=1%
5703,76,2.6184210526315788,G2: 1%-5%
5704,12,2.5833333333333335,G2: 1%-5%
5705,493,2.614604462474645,G2: 1%-5%
5706,55,2.6363636363636362,G2: 1%-5%
5707,646,3.778637770897833,G8: 50%-60%
5708,34,2.764705882352941,G2: 1%-5%
5709,45,3.3333333333333335,G5: 20%-30%
5710,71,3.028169014084507,G4: 10%-20%
5711,17,3.4705882352941178,G6: 30%-40%
5712,646,3.708978328173375,G7: 40%-50%
5713,13,2.6923076923076925,G2: 1%-5%
5714,43,3.0930232558139537,G4: 10%-20%
5715,66,2.9696969696969697,G3: 5%-10%
5716,22,2.5454545454545454,G2: 1%-5%
5717,89,2.831460674157303,G2: 1%-5%
5718,67,2.537313432835821,G2: 1%-5%
5719,29,2.586206896551724,G2: 1%-5%
5720,32,3.46875,G6: 30%-40%
5721,244,3.9385245901639343,G9: 60%-70%
5722,74,3.77027027027027,G8: 50%-60%
5723,232,3.2327586206896552,G4: 10%-20%
5724,32,2.0,G1: <=1%
5725,45,3.466666666666667,G6: 30%-40%
5726,89,3.3258426966292136,G5: 20%-30%
5727,20,2.9,G2: 1%-5%
5728,50,3.32,G5: 20%-30%
5729,139,2.237410071942446,G1: <=1%
5730,66,2.712121212121212,G2: 1%-5%
5731,180,3.1444444444444444,G4: 10%-20%
5732,378,3.8994708994708995,G8: 50%-60%
5733,71,3.380281690140845,G5: 20%-30%
5734,199,1.8241206030150754,G1: <=1%
5735,275,2.1163636363636362,G1: <=1%
5736,193,1.7253886010362693,G1: <=1%
5737,179,1.664804469273743,G1: <=1%
5738,157,1.6305732484076434,G1: <=1%
5739,174,1.5804597701149425,G1: <=1%
5740,124,1.6370967741935485,G1: <=1%
5741,84,3.5476190476190474,G6: 30%-40%
5742,71,3.084507042253521,G4: 10%-20%
