MovieID,ni,ri
2482,344,3.3575581395348837
2483,306,3.5620915032679736
2484,14,2.142857142857143
2485,5498,3.102218988723172
2486,66,2.5454545454545454
2487,107,2.392523364485981
2488,1032,3.931201550387597
2489,19,2.789473684210526
2490,8232,3.5157920310981536
2491,874,2.776887871853547
2492,802,2.8316708229426433
2493,267,3.797752808988764
2494,195,3.717948717948718
2495,845,3.783431952662722
2496,3794,3.316025303110174
2497,1852,2.947084233261339
2498,865,2.408092485549133
2499,384,3.484375
2500,1021,2.7502448579823704
2501,7378,4.008809975603144
2502,20328,4.137445887445887
2503,115,3.8260869565217392
2504,1568,2.9968112244897958
2505,4087,3.0998287252263275
2506,1351,3.203552923760178
2507,455,2.698901098901099
2508,12,2.4166666666666665
2509,161,2.987577639751553
2510,72,2.5416666666666665
2511,1006,3.9542743538767398
2512,170,3.635294117647059
2513,3364,3.090963139120095
2514,1003,2.222333000997009
2515,449,1.953229398663697
2516,398,1.8467336683417086
2517,2186,3.118938700823422
2518,2066,3.3857696030977733
2519,785,3.349044585987261
2520,1501,3.095936042638241
2521,667,2.5967016491754125
2522,627,2.507177033492823
2523,239,2.694560669456067
2524,1972,3.054766734279919
2525,764,2.3730366492146597
2526,610,2.454098360655738
2527,4163,3.490992073024261
2528,5054,3.530866640284923
2529,12702,3.7344512675169264
2530,2425,2.9653608247422683
2531,2044,2.843444227005871
2532,2018,2.8741328047571852
2533,3421,3.1128325051154633
2534,89,2.303370786516854
2535,702,2.740740740740741
2536,309,2.071197411003236
2537,284,2.045774647887324
2538,44,3.6136363636363638
2539,9052,3.3605832965090587
2540,1068,3.0327715355805243
2541,8529,3.399460663618244
2542,15325,4.140293637846656
2543,49,2.836734693877551
2544,126,3.2777777777777777
2545,129,3.317829457364341
2546,1032,3.0281007751937983
2547,9,2.7777777777777777
2548,818,2.30440097799511
2549,1607,2.2607342874922214
2550,1531,3.689092096668844
2551,1785,3.584873949579832
2552,288,2.392361111111111
2553,1429,3.4653603918824354
2554,756,3.238095238095238
2555,1399,1.827734095782702
2556,46,2.0434782608695654
2557,212,3.9669811320754715
2558,2027,2.807597434632462
2559,364,2.662087912087912
2560,1527,3.326129666011788
2561,1129,3.1727192205491583
2562,234,3.452991452991453
2563,885,3.7209039548022598
2564,19,2.736842105263158
2565,3726,3.880300590445518
2566,277,2.3501805054151625
2567,3913,3.154868387426527
2568,1462,2.2058823529411766
2569,52,2.8846153846153846
2570,772,3.69300518134715
2571,51334,4.3169439357930415
2572,11613,3.6124171187462326
2573,318,3.361635220125786
2574,1471,2.6668932698844325
2575,1372,3.9744897959183674
2576,32,2.71875
2577,237,3.2869198312236287
2578,96,3.125
2579,1305,4.021455938697318
2580,8554,3.80512041150339
2581,7237,3.1707890009672517
2582,525,3.139047619047619
2583,1951,3.661711942593542
2584,20,2.2
2585,597,3.943048576214405
2586,168,2.7083333333333335
2587,891,3.0033670033670035
2588,15,2.6666666666666665
2589,352,2.7926136363636362
2590,604,3.243377483443709
2591,31,3.129032258064516
2592,32,2.9375
2593,504,3.636904761904762
2594,2522,4.057890563045202
2595,18,2.6666666666666665
2596,1517,3.739617666446935
2597,486,2.594650205761317
2598,3910,3.0815856777493607
2599,13756,3.8862314626344867
2600,5298,3.4586636466591165
2601,15,2.8666666666666667
2602,54,2.8703703703703702
2603,32,3.125
2604,29,3.3793103448275863
2605,8202,3.2511582540843698
2606,1880,2.850531914893617
2607,605,3.890909090909091
2608,49,3.122448979591837
2609,487,4.0
2610,393,3.867684478371501
2611,1226,3.907830342577488
2612,1103,4.028105167724388
2613,1453,3.089470061940812
2614,294,2.0340136054421767
2615,1048,2.9837786259541983
2616,5982,2.8341691741892343
2617,16761,3.3143607183342283
2618,1214,3.9917627677100493
2619,11,2.1818181818181817
2620,234,3.6025641025641026
2621,414,3.630434782608696
2622,3625,3.37848275862069
2623,39,2.4871794871794872
2624,762,4.053805774278215
2625,636,3.0330188679245285
2626,268,3.6902985074626864
2627,110,3.618181818181818
2628,29574,3.2104551295056467
2629,886,2.737020316027088
2630,380,3.5605263157894735
2631,36,1.75
2632,129,3.75968992248062
2633,1717,3.449039021549214
2634,638,3.170846394984326
2635,176,3.1420454545454546
2636,74,2.689189189189189
2637,169,2.7633136094674557
2638,178,2.7752808988764044
2639,1205,3.2049792531120334
2640,15089,3.51295645834714
2641,8076,3.2101287766220903
2642,4826,2.5296311645254868
2643,3352,2.109486873508353
2644,2074,3.8375120540019285
2646,207,2.9565217391304346
2647,271,3.1734317343173433
2648,3361,3.9485272240404643
2649,362,3.298342541436464
2650,167,2.820359281437126
2651,410,3.1414634146341465
2652,241,3.219917012448133
2653,224,2.84375
2654,881,3.6765039727582294
2655,287,1.8048780487804879
2656,362,2.842541436464088
2657,13482,3.447930574098798
2658,43,2.9069767441860463
2659,260,3.273076923076923
2660,1018,3.8015717092337917
2661,525,3.2666666666666666
2662,4827,3.7081002693184173
2663,227,3.0881057268722465
2664,4642,3.8511417492460147
2665,364,3.2252747252747254
2666,108,2.9166666666666665
2667,223,2.6681614349775784
2668,1453,2.615278733654508
2669,489,3.5685071574642127
2670,1306,3.953292496171516
2671,12588,3.585001588814744
2672,3925,3.3811464968152865
2673,108,3.388888888888889
2674,181,2.834254143646409
2675,92,3.3152173913043477
2676,1972,3.1790060851926976
2677,2653,4.034300791556729
2678,192,3.0520833333333335
2679,52,2.7115384615384617
2680,26,2.8461538461538463
2681,452,3.4513274336283186
2682,770,3.85974025974026
2683,24651,3.3525211958946897
2684,29,2.793103448275862
2685,55,3.3454545454545452
2686,5834,4.010798765855331
2687,5158,3.578712679333075
2688,5742,3.1626610936955766
2689,228,3.245614035087719
2690,2920,3.8061643835616437
2691,602,3.7325581395348837
2692,17029,4.16501262552117
2693,1825,3.7435616438356165
2694,8949,3.2361157671248186
2695,104,3.0576923076923075
2696,1181,3.9136325148179507
2697,388,3.670103092783505
2698,23,2.4347826086956523
2699,13866,2.904514640126929
2700,17371,3.7567209717345
2701,11038,2.4305127740532706
2702,3153,3.1535045987947985
2703,32,3.125
2704,456,3.508771929824561
2705,115,3.3304347826086955
2706,23301,3.476546070984078
2707,6821,3.555930215510922
2708,528,3.746212121212121
2709,1834,3.1810250817884405
2710,19111,3.016691957511381
2711,303,3.551155115511551
2712,14615,3.3410195005131715
2713,3742,2.6218599679315875
2714,583,3.2126929674099487
2715,131,2.33587786259542
2716,29381,3.8716857833293625
2717,8079,3.119693031315757
2718,3038,3.252139565503621
2719,4677,2.540303613427411
2720,3847,2.243046529763452
2721,640,3.6703125
2722,7248,2.802014348785872
2723,8239,3.1585143828134483
2724,8159,2.9723005270253706
2725,681,3.6284875183553598
2726,2100,4.230476190476191
2727,347,3.4755043227665707
2728,5072,3.982847003154574
2729,3033,3.9666996373227827
2730,2463,3.9175801867641087
2731,2851,4.248684672044897
2732,1720,4.084883720930232
2733,299,2.448160535117057
2734,2720,3.366911764705882
2735,3871,2.9571170240247997
2736,1457,3.490048043925875
2737,106,2.5283018867924527
2738,518,3.422779922779923
2739,5566,3.8402802730865973
2740,75,2.48
2741,317,2.917981072555205
2742,45,2.7777777777777777
2743,93,3.3440860215053765
2744,244,3.540983606557377
2745,2340,3.9166666666666665
2746,8347,3.3990655325266563
2747,2922,3.333675564681725
2748,949,2.310853530031612
2749,561,3.1818181818181817
2750,2225,3.7743820224719102
2751,331,3.0453172205438066
2752,978,2.955010224948875
2753,320,3.240625
2754,69,2.0579710144927534
2755,176,2.602272727272727
2756,210,2.9857142857142858
2757,767,3.720990873533246
2758,208,3.014423076923077
2759,2858,3.33554933519944
2760,45,3.311111111111111
2761,8407,3.9769239919115025
2762,39028,4.194936968330429
2763,11879,3.605438168195976
2764,2727,3.638063806380638
2765,246,3.341463414634146
2766,270,3.311111111111111
2767,260,3.0153846153846153
2768,74,2.9594594594594597
2769,681,3.2085168869309837
2770,9667,3.183614358125582
2771,1589,3.041535556954059
2772,1996,3.2129258517034067
2773,92,3.0543478260869565
2774,682,3.4134897360703813
2775,158,3.2531645569620253
2776,122,3.5327868852459017
2777,77,2.3376623376623376
2778,180,2.5722222222222224
2779,2307,3.6215864759427827
2780,436,3.268348623853211
2781,349,3.183381088825215
2782,661,3.443267776096823
2783,113,3.1327433628318584
2784,461,3.4446854663774404
2785,114,3.1491228070175437
2786,380,2.581578947368421
2787,1072,3.028917910447761
2788,5816,4.122248968363136
2789,1285,2.9797665369649806
2790,534,2.752808988764045
2791,18866,3.917470581999364
2792,4284,3.157329598506069
2793,2181,2.754241173773498
2794,3183,3.048067860508954
2795,5899,3.9079505000847603
2796,1340,2.9746268656716417
2797,19506,3.7503332308007793
2798,1703,2.1849677040516737
2799,1125,1.9137777777777778
2800,287,3.202090592334495
2801,853,3.443141852286049
2802,2049,3.078574914592484
2803,4705,3.436981934112646
2804,12934,4.135302304004949
2805,4582,2.941292012221737
2806,1729,2.5176402544823597
2807,1238,1.920032310177706
2808,4065,2.681672816728167
2809,268,2.6082089552238807
2810,1154,3.9618717504332754
2811,34,2.8823529411764706
2812,312,3.0416666666666665
2813,128,3.28125
2814,84,2.6904761904761907
2815,1747,2.6388093875214653
2816,976,1.8944672131147542
2817,726,1.7424242424242424
2818,459,1.671023965141612
2819,3440,4.0752906976744185
2820,334,3.655688622754491
2821,28,3.0714285714285716
2822,1898,3.07218124341412
2823,41,2.8780487804878048
2824,133,3.6390977443609023
2825,58,2.9827586206896552
2826,7478,3.2247927253276276
2827,2933,2.563586771224003
2828,948,2.0654008438818567
2829,1564,2.8350383631713556
2830,135,3.5037037037037035
2831,83,2.6987951807228914
2832,31,3.064516129032258
2833,166,3.289156626506024
2834,192,3.3802083333333335
2835,461,2.3817787418655096
2836,1235,3.3044534412955464
2837,192,3.390625
2838,27,2.925925925925926
2839,179,3.793296089385475
2840,4919,3.1309209188859524
2841,4368,3.6201923076923075
2842,398,3.2663316582914574
2843,1335,4.18501872659176
2844,544,3.1488970588235294
2845,43,2.488372093023256
2846,1518,3.3517786561264824
2847,362,3.9419889502762433
2848,394,3.8121827411167515
2849,199,2.9396984924623117
2850,54,2.8333333333333335
2851,627,2.5645933014354068
2852,1073,3.843429636533085
2853,168,2.9345238095238093
2854,68,2.4705882352941178
2855,98,2.4081632653061225
2856,480,2.808333333333333
2857,4398,3.692132787630741
2858,44987,4.282681663591704
2859,2192,4.200729927007299
2860,1745,3.1570200573065903
2861,2312,3.1535467128027683
2862,1023,2.7038123167155423
2863,4261,3.919267777517015
2864,171,3.152046783625731
2865,134,2.955223880597015
2866,1407,3.6616915422885574
2867,2023,3.4003954522985667
2868,417,2.45083932853717
2869,51,3.215686274509804
2870,1298,3.637904468412943
2871,8478,3.929818353385232
2872,6376,3.700595984943538
2873,212,3.0377358490566038
2874,448,3.4107142857142856
2875,2054,3.150925024342746
2876,434,2.8640552995391704
2877,1682,3.1355529131985733
2878,192,2.2447916666666665
2879,1016,3.3789370078740157
2880,465,3.275268817204301
2881,7448,3.2718850698174005
2882,952,2.8497899159663866
2883,1778,3.4960629921259843
2884,296,2.560810810810811
2885,531,3.297551789077213
2886,377,2.3607427055702916
2887,109,1.853211009174312
2888,1086,2.830570902394107
2889,1877,3.38572189664358
2890,12045,3.7443752594437525
2891,1341,3.453392990305742
2892,146,2.589041095890411
2893,482,3.066390041493776
2894,496,2.8306451612903225
2895,18,2.888888888888889
2896,102,3.0294117647058822
2897,183,3.5628415300546448
2898,674,2.8620178041543025
2899,677,3.3943870014771047
2900,908,2.734581497797357
2901,1807,3.223021582733813
2902,1093,2.6038426349496797
2903,729,2.149519890260631
2904,147,3.63265306122449
2905,1209,4.2539288668320925
2906,1644,2.462287104622871
2907,1547,2.5869424692954106
2908,7893,3.927023945267959
2909,21,1.9047619047619047
2910,53,3.0
2911,91,3.098901098901099
2912,3349,3.7106598984771573
2913,209,3.349282296650718
2914,129,2.441860465116279
2915,7902,3.619336876740066
2916,20791,3.6853446202683853
2917,3816,4.013364779874214
2918,23317,4.08217180597847
2919,2830,3.9759717314487633
2920,1048,4.193702290076335
2921,2555,3.9315068493150687
2922,1621,3.730413325107958
2923,134,3.4029850746268657
2924,1992,3.950301204819277
2925,805,4.142857142857143
2926,3320,3.427409638554217
2927,913,4.089813800657174
2928,524,3.366412213740458
2929,1410,3.5645390070921987
2930,93,3.795698924731183
2931,345,4.144927536231884
2932,1358,4.0699558173784975
2933,124,3.7580645161290325
2934,38,3.3157894736842106
2935,1398,4.214592274678112
2936,1422,4.144866385372715
2937,879,4.163822525597269
2938,271,3.96309963099631
2939,509,3.5304518664047153
2940,1008,4.025793650793651
2941,2033,3.586817511067388
2942,3690,3.0504065040650405
2943,1070,3.7523364485981308
2944,7140,3.961484593837535
2945,145,2.8137931034482757
2946,2062,3.8040737148399613
2947,11240,3.8693950177935945
2948,7182,3.8253968253968256
2949,7183,3.8120562439092303
2950,3674,2.6243875884594448
2951,6591,4.057350933090578
2952,1783,3.8356702187324734
2953,6880,2.6550872093023257
2954,17,2.3529411764705883
2955,29,1.793103448275862
2956,915,3.202185792349727
2957,20,3.2
2958,7,2.7142857142857144
2959,40106,4.372313369570638
2960,86,3.1511627906976742
2961,1852,2.9173866090712743
2962,460,3.45
2963,122,3.2704918032786887
2964,223,3.1748878923766815
2965,413,2.072639225181598
2966,3691,4.064210241127066
2967,834,3.790167865707434
2968,8595,3.6991273996509597
2969,642,3.9049844236760123
2970,1279,4.051602814698984
2971,2268,3.8271604938271606
2972,507,3.962524654832347
2973,3946,4.106943740496706
2974,622,1.8987138263665595
2975,601,3.1830282861896837
2976,3614,3.253458771444383
2977,403,2.7568238213399505
2978,997,2.9939819458375125
2979,321,2.3862928348909658
2980,17,2.0588235294117645
2981,56,3.5
2982,186,2.3225806451612905
2983,699,3.9027181688125894
2984,137,3.81021897810219
2985,14157,3.4315179769725224
2986,4975,2.5521608040201005
2987,21739,3.6506739040434244
2988,710,3.674647887323944
2989,4005,3.551310861423221
2990,4090,3.3163814180929094
2991,4892,3.606091578086672
2992,202,2.376237623762376
2993,4210,3.7327790973871733
2994,76,3.236842105263158
2995,2882,2.624566273421235
2996,742,3.394878706199461
2997,27160,4.088217967599411
2998,78,3.358974358974359
2999,86,3.2790697674418605
3000,9564,4.257005437055625
3001,73,2.041095890410959
3002,364,4.010989010989011
3003,166,3.5
3004,1648,2.5825242718446604
3005,6487,3.3998766764297828
3006,8802,4.053396955237446
3007,2052,4.0
3008,701,3.877318116975749
3009,25,2.68
3010,324,3.6141975308641974
3011,1072,3.7453358208955225
3012,89,3.5730337078651684
3013,464,2.9827586206896552
3014,243,2.880658436213992
3015,1031,3.390882638215325
3016,2735,3.253016453382084
3017,685,2.770802919708029
3018,1979,3.581101566447701
3019,3772,3.9461823966065745
3020,6313,3.707112307936005
3021,228,2.6491228070175437
3022,2224,4.272931654676259
3023,30,3.1666666666666665
3024,976,2.362704918032787
3025,57,2.9649122807017543
3026,73,2.0684931506849313
3028,928,3.695043103448276
3029,812,3.1194581280788176
3030,3559,4.351503231244732
3031,348,2.3591954022988504
3032,1666,3.524609843937575
3033,11536,3.542649098474341
3034,4525,3.82121546961326
3035,2522,4.119746233148295
3036,1124,3.323843416370107
3037,4033,4.054054054054054
3038,608,4.15625
3039,9191,3.85997171145686
3040,2021,3.2375061850569025
3041,467,1.8244111349036403
3042,395,1.650632911392405
3043,221,1.751131221719457
3044,3845,3.8213263979193757
3045,822,3.2931873479318736
3046,598,3.5150501672240804
3047,89,3.606741573033708
3048,332,2.5512048192771086
3049,233,3.167381974248927
3050,129,2.7751937984496124
3051,1199,3.080066722268557
3052,15753,3.772424300133308
3053,2648,3.135574018126888
3054,1478,2.19553450608931
3055,612,3.537581699346405
3056,111,3.054054054054054
3057,52,3.0576923076923075
3058,61,2.278688524590164
3059,19,2.789473684210526
3060,5235,3.8693409742120344
3061,1656,3.907608695652174
3062,2779,3.997840949982008
3063,1136,2.6663732394366195
3064,442,2.244343891402715
3065,40,3.575
3066,1950,3.767692307692308
3067,2849,3.9673569673569675
3068,2383,3.946286193873269
3069,238,3.680672268907563
3070,3770,3.4379310344827587
3071,2573,3.841041585697629
3072,7458,3.731697506033789
3073,168,3.3392857142857144
3074,1439,3.8436414176511464
3075,1119,4.017873100983021
3076,605,3.634710743801653
3077,1120,4.183035714285714
3078,791,3.5941845764854614
3079,1358,3.8711340206185567
3080,8,2.125
3081,13162,3.6822671326546117
3082,8462,3.325691325927677
3083,4332,4.136657433056325
3084,21,2.238095238095238
3085,34,3.0588235294117645
3086,452,3.6238938053097347
3087,5293,3.577555261666352
3088,3471,4.127340823970037
3089,3186,4.257062146892656
3090,1128,4.149822695035461
3091,1333,4.164291072768192
3092,135,3.6666666666666665
3093,1409,3.885734563520227
3094,653,3.8315467075038283
3095,3674,4.090636908002177
3096,655,3.9725190839694657
3097,1637,4.10445937690898
3098,4964,3.9161966156325545
3099,1373,3.300801165331391
3100,5534,3.8052041922659923
3101,9759,3.5472896813198074
3102,1470,3.6537414965986397
3103,404,3.1658415841584158
3104,5351,3.8977761166137173
3105,6711,3.893756519147668
3106,98,3.2857142857142856
3107,7750,3.4299354838709677
3108,7729,3.7183335489714064
3109,341,3.1759530791788855
3110,200,3.365
3111,1264,3.7998417721518987
3112,354,3.5028248587570623
3113,5181,2.748311136846169
3114,22770,3.9774264382960034
3115,647,3.276661514683153
3116,43,2.7906976744186047
3117,551,3.3684210526315788
3118,378,3.486772486772487
3119,70,3.1714285714285713
3120,929,3.0215285252960173
3121,147,3.6122448979591835
3122,146,3.2465753424657535
3123,35,2.142857142857143
3124,148,3.2567567567567566
3125,1223,3.672117743254293
3126,66,3.3484848484848486
3127,587,3.0919931856899487
3128,305,3.321311475409836
3129,1748,3.7740274599542336
3130,1084,2.5313653136531364
3131,18,3.3333333333333335
3132,151,3.4768211920529803
3133,233,3.6781115879828326
3134,1594,4.250941028858218
3135,1481,3.9047940580688723
3136,39,2.8974358974358974
3137,127,3.3307086614173227
3138,350,3.2314285714285713
3139,123,2.9430894308943087
3140,109,3.697247706422018
3141,540,3.0481481481481483
3142,1118,3.483005366726297
3143,192,3.5989583333333335
3144,249,3.1485943775100402
3145,1144,3.3723776223776225
3146,3443,2.7871042695323847
3147,21080,4.141318785578748
3148,6861,3.8427342952922316
3149,57,2.473684210526316
3150,318,3.6949685534591197
3151,18,2.9444444444444446
3152,2732,4.080893118594436
3153,1564,3.6566496163682864
3154,48,3.3333333333333335
3155,3403,3.4972083455774317
3156,3644,3.174807903402854
3157,4836,3.033912324234905
3158,368,3.7282608695652173
3159,4066,3.6428922774225283
3160,11684,3.9903286545703525
3161,182,3.4395604395604398
3162,93,2.5161290322580645
3163,1548,3.7138242894056845
3164,10,2.9
3165,366,2.639344262295082
3166,88,1.8522727272727273
3167,1100,3.6081818181818184
3168,5328,3.8320195195195197
3169,1719,3.6067481093659106
3170,8,2.125
3171,161,3.9565217391304346
3172,47,3.5106382978723403
3173,4078,3.303825404610103
3174,7718,3.6491318994558175
3175,13945,3.7186805306561492
3176,13563,3.610410676104107
3177,1236,2.9199029126213594
3178,4408,3.8743194192377497
3179,1525,3.5829508196721314
3180,363,2.5068870523415976
3181,1353,3.7657058388765705
3182,944,3.981991525423729
3183,202,3.5346534653465347
3184,42,3.0238095238095237
3185,2078,3.401347449470645
3186,4750,3.7002105263157894
3187,29,2.5172413793103448
3188,321,3.7289719626168223
3189,1754,3.614025085518814
3190,1020,2.3676470588235294
3191,5,3.0
3192,143,3.7902097902097904
3193,6,2.6666666666666665
3194,1159,3.530629853321829
3195,6,3.3333333333333335
3196,2829,4.2120890774125135
3197,1221,3.2055692055692058
3198,4483,4.115770689270578
3199,288,3.3958333333333335
3200,1150,3.9930434782608697
3201,2132,4.0060975609756095
3202,122,3.819672131147541
3203,3277,3.67683857186451
3204,1366,3.6420204978038067
3205,173,3.6184971098265897
3206,765,3.070588235294118
3207,70,3.1142857142857143
3208,1836,2.835511982570806
3209,11,2.6363636363636362
3210,7968,3.7994477911646585
3211,364,3.5137362637362637
3212,19,2.8421052631578947
3213,1757,3.6044393853158794
3214,406,3.399014778325123
3215,64,3.34375
3216,108,3.0555555555555554
3217,433,3.5981524249422634
3218,164,3.182926829268293
3219,2338,3.2805816937553463
3220,13,3.3076923076923075
3221,399,3.7393483709273183
3222,160,3.83125
3223,318,3.6792452830188678
3224,648,4.095679012345679
3225,897,2.7313266443701227
3226,3,4.666666666666667
3227,11,2.272727272727273
3228,24,2.2083333333333335
3229,24,3.4583333333333335
3230,497,3.7404426559356136
3231,18,3.0
3232,165,4.121212121212121
3233,12,3.1666666666666665
3234,3,3.3333333333333335
3235,453,3.2362030905077264
3236,23,2.9565217391304346
3237,8,2.75
3238,1254,2.3811802232854866
3239,205,2.317073170731707
3240,194,3.2010309278350517
3241,352,3.6619318181818183
3242,56,3.4107142857142856
3243,2494,2.68925421010425
3244,1451,3.680220537560303
3245,167,3.8802395209580838
3246,4481,3.915643829502343
3247,7095,3.104016913319239
3248,2546,2.6500392772977217
3249,2591,3.1883442686221537
3250,2738,3.524835646457268
3251,1350,3.411111111111111
3252,7414,3.889533315349339
3253,13124,3.6056080463273394
3254,5122,3.06286606794221
3255,10026,3.6310592459605027
3256,8961,3.7412119183126884
3257,6161,2.894173023859763
3258,3401,3.0208762128785653
3259,2986,3.3740790354989953
3260,2914,3.846945778997941
3261,2772,3.532106782106782
3262,2219,3.6034249662009916
3263,5600,3.248392857142857
3264,4753,3.0576478013885966
3265,2782,4.089863407620417
3266,1486,3.858008075370121
3267,4381,3.7662634101803243
3268,1835,1.9247956403269755
3269,3054,3.165029469548134
3270,1454,3.4587345254470425
3271,3556,3.8658605174353204
3272,1286,3.405909797822706
3273,6051,2.5884977689638076
3274,2754,3.1532316630355846
3275,8027,4.137909555251028
3276,297,2.993265993265993
3277,4,2.75
3278,5,3.4
3279,20,2.2
3280,23,2.782608695652174
3281,334,3.7425149700598803
3282,104,3.644230769230769
3283,93,3.5161290322580645
3284,235,3.6851063829787236
3285,5404,3.135085122131754
3286,774,2.3126614987080103
3287,847,2.9681227863046047
3288,26,2.6923076923076925
3289,386,3.8575129533678756
3290,3,2.3333333333333335
3291,24,1.9166666666666667
3292,104,3.826923076923077
3293,28,2.9285714285714284
3294,47,2.617021276595745
3295,90,3.8555555555555556
3296,1710,3.904093567251462
3297,6,2.0
3298,4451,3.5899797798247586
3299,852,2.4049295774647885
3300,7154,3.5349454850433326
3301,6606,3.486073266727218
3302,260,3.476923076923077
3303,79,3.670886075949367
3304,305,3.7573770491803278
3305,44,3.1363636363636362
3306,354,4.059322033898305
3307,2593,4.288468954878519
3308,1153,3.2029488291413704
3309,156,3.698717948717949
3310,1020,4.064705882352941
3311,227,3.8105726872246697
3312,5,1.8
3313,99,2.3535353535353534
3314,35,3.1714285714285713
3315,14,2.9285714285714284
3316,2369,2.754326720135078
3317,6586,3.877467354995445
3318,194,3.3247422680412373
3319,138,3.239130434782609
3320,415,3.616867469879518
3321,10,2.7
3322,68,2.4705882352941178
3323,81,3.246913580246914
3324,1047,2.766953199617956
3325,921,2.416938110749186
3326,962,2.817047817047817
3327,735,3.6476190476190475
3328,4293,3.884928954111344
3329,229,3.943231441048035
3330,683,3.8667642752562226
3331,193,2.38860103626943
3332,5,3.4
3333,80,3.425
3334,2817,4.104366347177849
3335,60,2.6
3336,17,3.2941176470588234
3337,13,3.0
3338,256,4.078125
3339,625,3.8832
3340,285,2.6842105263157894
3341,935,3.950802139037433
3342,1368,3.8903508771929824
3343,210,2.4380952380952383
3344,143,3.020979020979021
3345,114,3.307017543859649
3346,30,2.8
3347,1315,4.037262357414448
3348,21,3.4285714285714284
3349,95,3.2842105263157895
3350,862,3.9814385150812064
3351,103,3.0097087378640777
3352,27,2.6296296296296298
3353,35,3.2285714285714286
3354,6365,2.743283582089552
3355,3475,3.331223021582734
3356,1,3.0
3357,516,3.7732558139534884
3358,2213,3.6728422955264346
3359,3174,4.1140516698172656
3360,4747,3.988835053718138
3361,7077,3.811078140454995
3362,7045,4.113981547196594
3363,7485,3.922244488977956
3364,1048,3.9885496183206106
3365,2128,4.116541353383458
3367,196,3.5153061224489797
3368,349,3.842406876790831
3369,12,2.6666666666666665
3370,320,3.365625
3371,233,3.699570815450644
3372,325,3.513846153846154
3373,41,3.073170731707317
3374,87,3.1494252873563218
3375,201,3.343283582089552
3376,6,2.5
3377,37,3.5405405405405403
3378,55,3.381818181818182
3379,553,3.853526220614828
3380,32,3.15625
3381,6,3.1666666666666665
3382,5,3.4
3383,4,3.0
3384,1677,3.8974358974358974
3385,637,2.6687598116169546
3386,7527,3.7932775342101768
3387,1069,2.801683816651076
3388,1970,2.783248730964467
3389,121,2.487603305785124
3390,231,1.658008658008658
3391,678,2.2964601769911503
3392,1013,2.284304047384008
3393,217,2.3870967741935485
3394,1167,2.723221936589546
3395,267,2.7191011235955056
3396,6793,3.8021492713087
3397,2406,3.7024106400665002
3398,2470,3.557894736842105
3399,551,3.128856624319419
3400,277,2.8050541516245486
3401,589,2.2852292020373515
3402,127,3.5354330708661417
3403,198,2.6616161616161618
3404,1733,3.361800346220427
3405,734,3.8923705722070845
3406,426,3.7535211267605635
3407,20,2.7
3408,15909,3.725878433591049
3409,5088,3.262382075471698
3410,51,3.5098039215686274
3411,5,2.8
3412,999,3.5275275275275275
3413,40,3.2
3414,229,3.3755458515283845
3415,504,4.126984126984127
3417,378,3.7169312169312168
3418,12258,3.705335291238375
3419,50,3.58
3420,1136,3.7086267605633805
3421,11347,3.9531153608883405
3422,938,3.461620469083156
3423,343,2.9300291545189503
3424,6081,3.955928301266239
3425,436,3.346330275229358
3426,1108,3.2490974729241877
3427,338,3.4023668639053253
3428,308,3.1201298701298703
3429,2585,4.242166344294004
3430,1101,3.262488646684832
3431,474,2.5063291139240507
3432,430,2.2767441860465114
3433,267,1.9700374531835205
3434,213,2.004694835680751
3435,4909,4.344876756976981
3436,772,2.8510362694300517
3437,139,1.856115107913669
3438,4951,2.944253686124015
3439,2614,2.617444529456771
3440,1931,2.302951838425686
3441,2807,3.2992518703241895
3442,168,2.4583333333333335
3443,60,2.6166666666666667
3444,1736,3.261520737327189
3445,591,3.233502538071066
3446,274,3.624087591240876
3447,357,3.7927170868347337
3448,11548,3.8085382750259784
3449,152,3.0723684210526314
3450,5588,3.4633142448103076
3451,2601,3.97039600153787
3452,4037,3.1332672776814467
3453,613,2.624796084828711
3454,359,2.8579387186629526
3455,17,3.1176470588235294
3456,396,3.95959595959596
3457,577,3.2079722703639515
3458,20,2.7
3459,372,2.814516129032258
3460,6,2.6666666666666665
3461,2733,3.6611781924624953
3462,3732,4.281618435155413
3463,68,1.8823529411764706
3464,97,2.2989690721649483
3465,80,2.7625
3466,1081,3.524514338575393
3467,1530,4.058169934640523
3468,3955,4.238938053097345
3469,1938,4.200722394220846
3470,969,4.198142414860681
3471,14155,3.9077357824090426
3472,62,3.274193548387097
3473,112,3.5714285714285716
3474,99,3.0
3475,753,4.0132802124834
3476,5005,3.792007992007992
3477,2752,3.5050872093023258
3478,1936,3.331611570247934
3479,3747,3.6802775553776352
3480,1014,3.5305719921104535
3481,15887,3.9833196953483982
3483,1935,3.303875968992248
3484,2224,2.868705035971223
3485,22,2.909090909090909
3486,59,2.559322033898305
3487,487,3.7330595482546203
3488,69,2.1159420289855073
3489,8362,3.309734513274336
3490,120,3.091666666666667
3491,211,2.7393364928909953
3492,79,3.3544303797468356
3493,35,2.9714285714285715
3494,1794,3.7229654403567447
3495,59,3.2542372881355934
3496,241,3.2738589211618256
3497,398,3.1457286432160805
3498,2980,4.036577181208053
3499,9136,3.8890105078809105
3500,725,2.689655172413793
3501,918,3.5326797385620914
3502,553,3.4701627486437614
3503,2148,3.936219739292365
3504,5206,4.138301959277756
